longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.0,37.0,1,6035.0,1551.0,2946.0,1481.0,4.0,6,<1H OCEAN
-122.0,37.0,1,6277.0,1742.0,3025.0,1630.0,4.0,6,<1H OCEAN
-122.0,37.0,6,2088.0,358.0,772.0,347.0,4.0,8,<1H OCEAN
-122.0,37.0,6,1335.0,296.0,635.0,296.0,4.0,8,<1H OCEAN
-122.0,37.0,4,3104.0,811.0,1488.0,754.0,4.0,8,<1H OCEAN
-122.0,37.0,8,3052.0,587.0,1373.0,590.0,5.0,8,<1H OCEAN
-122.0,37.0,7,3627.0,666.0,1531.0,635.0,5.0,8,<1H OCEAN
-122.0,37.0,8,828.0,151.0,446.0,145.0,4.0,8,<1H OCEAN
-122.0,37.0,5,2095.0,427.0,829.0,405.0,4.0,8,<1H OCEAN
-122.0,37.0,5,616.0,131.0,185.0,107.0,4.0,7,<1H OCEAN
-122.0,37.0,7,1844.0,340.0,719.0,305.0,3.0,6,<1H OCEAN
-122.0,37.0,4,3085.0,552.0,1277.0,512.0,5.0,7,<1H OCEAN
-122.0,37.0,9,1604.0,284.0,639.0,278.0,6.0,7,<1H OCEAN
-122.0,37.0,9,2071.0,362.0,825.0,364.0,4.0,7,<1H OCEAN
-122.0,37.0,9,2986.0,627.0,1399.0,613.0,4.0,7,<1H OCEAN
-122.0,37.0,9,1456.0,269.0,582.0,277.0,5.0,8,<1H OCEAN
-122.0,37.0,9,1575.0,284.0,629.0,284.0,6.0,8,<1H OCEAN
-122.0,37.0,8,1867.0,398.0,927.0,389.0,4.0,7,<1H OCEAN
-122.0,37.0,8,2026.0,396.0,908.0,383.0,4.0,7,<1H OCEAN
-122.0,37.0,9,2355.0,426.0,961.0,428.0,5.0,7,<1H OCEAN
-122.0,37.0,8,2639.0,448.0,938.0,424.0,5.0,8,<1H OCEAN
-122.0,37.0,7,1568.0,351.0,710.0,339.0,3.0,7,<1H OCEAN
-122.0,37.0,4,1797.0,244.0,626.0,244.0,8.0,9,<1H OCEAN
-122.0,37.0,6,1389.0,225.0,623.0,223.0,7.0,7,<1H OCEAN
-122.0,37.0,6,943.0,135.0,378.0,139.0,5.0,8,<1H OCEAN
-122.0,37.0,6,945.0,149.0,371.0,158.0,6.0,8,<1H OCEAN
-122.0,37.0,6,2189.0,307.0,800.0,320.0,8.0,9,<1H OCEAN
-122.0,37.0,2,3597.0,664.0,1321.0,593.0,5.0,8,<1H OCEAN
-122.0,37.0,6,2241.0,437.0,989.0,442.0,4.0,7,<1H OCEAN
-122.0,37.0,5,1260.0,199.0,560.0,207.0,7.0,8,<1H OCEAN
-122.0,37.0,6,2422.0,370.0,1010.0,395.0,6.0,8,<1H OCEAN
-122.0,37.0,0,3163.0,832.0,1537.0,797.0,4.0,6,<1H OCEAN
-122.0,37.0,2,4356.0,1334.0,1968.0,1245.0,4.0,6,<1H OCEAN
-122.0,37.0,4,2859.0,464.0,1144.0,430.0,5.0,8,<1H OCEAN
-122.0,37.0,5,2862.0,544.0,1387.0,542.0,5.0,7,<1H OCEAN
-122.0,37.0,3,1932.0,552.0,997.0,482.0,4.0,6,<1H OCEAN
-122.0,37.0,7,1030.0,191.0,537.0,175.0,4.0,6,<1H OCEAN
-122.0,37.0,8,2104.0,388.0,1137.0,403.0,5.0,6,<1H OCEAN
-122.0,37.0,3,3843.0,716.0,1850.0,705.0,5.0,7,<1H OCEAN
-122.0,37.0,0,3611.0,803.0,1599.0,716.0,5.0,7,<1H OCEAN
-122.0,37.0,6,1482.0,255.0,584.0,246.0,6.0,7,<1H OCEAN
-122.0,37.0,1,3942.0,749.0,1894.0,737.0,5.0,8,<1H OCEAN
-122.0,37.0,7,1103.0,175.0,446.0,163.0,3.0,8,<1H OCEAN
-122.0,37.0,5,1306.0,259.0,762.0,237.0,5.0,6,<1H OCEAN
-122.0,37.0,6,3874.0,656.0,1826.0,639.0,5.0,7,<1H OCEAN
-122.0,37.0,5,1944.0,343.0,975.0,334.0,5.0,6,<1H OCEAN
-122.0,37.0,4,3028.0,486.0,1284.0,498.0,5.0,8,<1H OCEAN
-122.0,37.0,5,3280.0,569.0,1583.0,559.0,5.0,7,<1H OCEAN
-122.0,37.0,6,1855.0,345.0,985.0,329.0,6.0,7,<1H OCEAN
-122.0,37.0,4,3428.0,753.0,1753.0,729.0,4.0,7,<1H OCEAN
-122.0,37.0,4,6201.0,783.0,2381.0,819.0,8.0,9,<1H OCEAN
-122.0,37.0,4,5536.0,862.0,2651.0,881.0,6.0,7,<1H OCEAN
-122.0,37.0,5,4412.0,862.0,2168.0,772.0,5.0,6,<1H OCEAN
-122.0,37.0,4,5650.0,817.0,2098.0,813.0,6.0,8,<1H OCEAN
-122.0,37.0,5,3410.0,583.0,1739.0,588.0,5.0,7,<1H OCEAN
-122.0,37.0,4,2714.0,502.0,1389.0,490.0,6.0,6,<1H OCEAN
-122.0,37.0,2,5483.0,1079.0,2892.0,1057.0,5.0,7,<1H OCEAN
-122.0,37.0,4,4538.0,685.0,1996.0,667.0,5.0,7,<1H OCEAN
-122.0,37.0,2,4447.0,661.0,2062.0,660.0,7.0,7,<1H OCEAN
-122.0,37.0,3,4258.0,719.0,2290.0,743.0,5.0,7,<1H OCEAN
-122.0,37.0,5,3776.0,620.0,1790.0,612.0,5.0,7,<1H OCEAN
-122.0,37.0,5,3983.0,876.0,1989.0,794.0,4.0,7,<1H OCEAN
-122.0,37.0,3,2705.0,449.0,1180.0,442.0,6.0,8,<1H OCEAN
-122.0,37.0,4,1864.0,331.0,956.0,325.0,6.0,6,<1H OCEAN
-122.0,37.0,3,3025.0,689.0,1755.0,661.0,4.0,6,<1H OCEAN
-122.0,37.0,1,1893.0,487.0,1018.0,464.0,4.0,5,<1H OCEAN
-122.0,37.0,1,1676.0,471.0,710.0,406.0,4.0,6,<1H OCEAN
-122.0,37.0,3,968.0,240.0,631.0,250.0,3.0,6,<1H OCEAN
-122.0,37.0,3,2080.0,352.0,1040.0,325.0,5.0,7,<1H OCEAN
-122.0,37.0,4,1741.0,323.0,1007.0,339.0,5.0,6,<1H OCEAN
-122.0,37.0,6,2959.0,529.0,1125.0,520.0,4.0,7,<1H OCEAN
-122.0,37.0,6,2418.0,375.0,988.0,374.0,6.0,8,<1H OCEAN
-122.0,37.0,6,4613.0,749.0,2050.0,725.0,5.0,8,<1H OCEAN
-122.0,37.0,5,2951.0,529.0,1288.0,521.0,4.0,8,<1H OCEAN
-122.0,37.0,5,4308.0,717.0,2002.0,695.0,4.0,7,<1H OCEAN
-122.0,37.0,4,2019.0,335.0,1020.0,351.0,6.0,7,<1H OCEAN
-122.0,37.0,3,4567.0,688.0,2102.0,695.0,6.0,7,<1H OCEAN
-122.0,37.0,3,3319.0,531.0,1560.0,502.0,6.0,7,<1H OCEAN
-122.0,37.0,4,1481.0,256.0,688.0,221.0,5.0,6,<1H OCEAN
-122.0,37.0,7,1839.0,471.0,1528.0,456.0,3.0,5,<1H OCEAN
-122.0,37.0,6,1471.0,360.0,1182.0,326.0,3.0,4,<1H OCEAN
-122.0,37.0,7,1787.0,508.0,2113.0,530.0,3.0,4,<1H OCEAN
-122.0,37.0,8,2213.0,564.0,1920.0,514.0,3.0,4,<1H OCEAN
-122.0,37.0,3,1939.0,652.0,1808.0,625.0,2.0,2,<1H OCEAN
-122.0,37.0,4,859.0,199.0,455.0,211.0,2.0,6,<1H OCEAN
-122.0,37.0,0,3797.0,984.0,2437.0,904.0,4.0,3,<1H OCEAN
-122.0,37.0,1,360.0,124.0,134.0,84.0,3.0,2,<1H OCEAN
-122.0,37.0,1,2692.0,749.0,1674.0,681.0,3.0,5,<1H OCEAN
-122.0,37.0,1,2519.0,581.0,2094.0,530.0,4.0,4,<1H OCEAN
-122.0,37.0,2,2228.0,559.0,2845.0,551.0,3.0,4,<1H OCEAN
-122.0,37.0,1,5762.0,1538.0,3979.0,1389.0,4.0,5,<1H OCEAN
-122.0,37.0,1,2987.0,874.0,4241.0,841.0,3.0,2,<1H OCEAN
-122.0,37.0,2,735.0,158.0,597.0,134.0,5.0,5,<1H OCEAN
-122.0,37.0,3,3015.0,581.0,2491.0,530.0,4.0,4,<1H OCEAN
-122.0,37.0,1,1866.0,364.0,1835.0,412.0,5.0,6,<1H OCEAN
-122.0,37.0,2,1892.0,568.0,974.0,553.0,2.0,6,<1H OCEAN
-122.0,37.0,3,3305.0,749.0,2459.0,701.0,4.0,7,<1H OCEAN
-122.0,37.0,1,6160.0,1222.0,2472.0,1204.0,4.0,4,<1H OCEAN
-122.0,37.0,1,4208.0,954.0,1476.0,904.0,2.0,1,<1H OCEAN
-122.0,37.0,1,5684.0,1386.0,4203.0,1318.0,3.0,5,<1H OCEAN
-122.0,37.0,2,6275.0,1546.0,4312.0,1466.0,3.0,4,<1H OCEAN
-122.0,37.0,3,3403.0,656.0,2829.0,612.0,5.0,5,<1H OCEAN
-122.0,37.0,0,2937.0,648.0,1780.0,665.0,4.0,4,<1H OCEAN
-122.0,37.0,2,2749.0,633.0,1779.0,561.0,4.0,4,<1H OCEAN
-122.0,37.0,2,11181.0,1895.0,7817.0,1853.0,6.0,6,<1H OCEAN
-122.0,37.0,1,1299.0,211.0,825.0,217.0,4.0,6,<1H OCEAN
-122.0,37.0,1,5957.0,1037.0,3838.0,997.0,6.0,7,<1H OCEAN
-122.0,37.0,1,2277.0,428.0,1887.0,422.0,6.0,6,<1H OCEAN
-122.0,37.0,5,2873.0,489.0,1946.0,475.0,5.0,4,<1H OCEAN
-122.0,37.0,0,1828.0,453.0,1356.0,409.0,5.0,2,<1H OCEAN
-122.0,37.0,2,1649.0,408.0,1729.0,362.0,3.0,2,<1H OCEAN
-122.0,37.0,5,1115.0,250.0,1168.0,261.0,4.0,4,<1H OCEAN
-122.0,37.0,2,2644.0,833.0,2317.0,780.0,3.0,5,<1H OCEAN
-122.0,37.0,5,1340.0,235.0,1336.0,270.0,4.0,4,<1H OCEAN
-122.0,37.0,2,2308.0,461.0,2223.0,456.0,4.0,5,<1H OCEAN
-122.0,37.0,1,2085.0,394.0,1705.0,391.0,5.0,6,<1H OCEAN
-122.0,37.0,1,1887.0,664.0,1906.0,597.0,3.0,4,<1H OCEAN
-122.0,37.0,3,2044.0,402.0,1925.0,429.0,4.0,4,<1H OCEAN
-122.0,37.0,1,1504.0,294.0,1267.0,291.0,6.0,6,<1H OCEAN
-122.0,37.0,1,2731.0,578.0,1109.0,551.0,3.0,3,<1H OCEAN
-122.0,37.0,1,1898.0,395.0,1527.0,381.0,4.0,6,<1H OCEAN
-122.0,37.0,4,2528.0,511.0,2677.0,512.0,4.0,4,<1H OCEAN
-122.0,37.0,0,2506.0,623.0,2634.0,622.0,3.0,6,<1H OCEAN
-122.0,37.0,3,3279.0,647.0,2582.0,630.0,4.0,4,<1H OCEAN
-122.0,37.0,4,1125.0,210.0,943.0,214.0,5.0,5,<1H OCEAN
-122.0,37.0,0,5532.0,778.0,3651.0,770.0,7.0,8,<1H OCEAN
-122.0,37.0,3,1642.0,297.0,1146.0,279.0,5.0,6,<1H OCEAN
-122.0,37.0,2,2686.0,414.0,1507.0,405.0,6.0,7,<1H OCEAN
-122.0,37.0,2,2018.0,328.0,1196.0,323.0,5.0,7,<1H OCEAN
-122.0,37.0,1,2781.0,498.0,1389.0,475.0,6.0,6,<1H OCEAN
-122.0,37.0,3,1959.0,292.0,891.0,300.0,7.0,8,<1H OCEAN
-122.0,37.0,2,1947.0,250.0,605.0,184.0,8.0,9,<1H OCEAN
-122.0,37.0,0,3088.0,474.0,1799.0,456.0,7.0,8,<1H OCEAN
-122.0,37.0,0,3160.0,468.0,1675.0,470.0,8.0,8,<1H OCEAN
-122.0,37.0,0,3195.0,410.0,1774.0,418.0,7.0,9,<1H OCEAN
-122.0,37.0,1,2978.0,505.0,1794.0,485.0,7.0,7,<1H OCEAN
-122.0,37.0,2,3611.0,614.0,2381.0,642.0,6.0,6,<1H OCEAN
-122.0,37.0,0,3283.0,550.0,2491.0,522.0,7.0,7,<1H OCEAN
-122.0,37.0,0,2829.0,394.0,1510.0,386.0,7.0,8,<1H OCEAN
-122.0,37.0,2,2473.0,476.0,2228.0,501.0,6.0,6,<1H OCEAN
-122.0,37.0,3,1829.0,346.0,1277.0,324.0,5.0,6,<1H OCEAN
-122.0,37.0,1,4412.0,924.0,2698.0,891.0,5.0,6,<1H OCEAN
-122.0,37.0,0,2850.0,561.0,2160.0,581.0,6.0,6,<1H OCEAN
-122.0,37.0,2,3034.0,451.0,1669.0,430.0,6.0,6,<1H OCEAN
-122.0,37.0,0,4153.0,719.0,2435.0,697.0,6.0,7,<1H OCEAN
-122.0,37.0,1,1870.0,348.0,1214.0,347.0,5.0,5,<1H OCEAN
-122.0,37.0,1,1794.0,366.0,1533.0,371.0,6.0,6,<1H OCEAN
-122.0,37.0,1,1807.0,378.0,1277.0,341.0,5.0,4,<1H OCEAN
-122.0,37.0,1,906.0,149.0,605.0,148.0,5.0,6,<1H OCEAN
-122.0,37.0,1,1929.0,345.0,1683.0,347.0,6.0,6,<1H OCEAN
-122.0,37.0,3,2630.0,446.0,1789.0,389.0,5.0,6,<1H OCEAN
-122.0,37.0,3,2199.0,361.0,1270.0,386.0,5.0,6,<1H OCEAN
-122.0,37.0,3,2093.0,297.0,983.0,338.0,6.0,7,<1H OCEAN
-122.0,37.0,0,5469.0,950.0,3083.0,906.0,6.0,6,<1H OCEAN
-122.0,37.0,1,660.0,129.0,431.0,123.0,5.0,6,<1H OCEAN
-122.0,37.0,0,1961.0,280.0,985.0,269.0,7.0,8,<1H OCEAN
-122.0,37.0,0,1973.0,328.0,1047.0,303.0,6.0,8,<1H OCEAN
-122.0,37.0,1,1649.0,228.0,769.0,230.0,7.0,8,<1H OCEAN
-122.0,37.0,1,2267.0,348.0,1150.0,327.0,7.0,7,<1H OCEAN
-122.0,37.0,0,3526.0,559.0,1378.0,491.0,6.0,8,<1H OCEAN
-122.0,37.0,3,1801.0,415.0,548.0,393.0,3.0,2,<1H OCEAN
-122.0,37.0,0,7292.0,1295.0,2468.0,1262.0,6.0,8,<1H OCEAN
-122.0,37.0,1,1486.0,310.0,455.0,296.0,4.0,6,<1H OCEAN
-122.0,37.0,5,1019.0,191.0,938.0,215.0,4.0,4,<1H OCEAN
-122.0,37.0,4,1535.0,330.0,1937.0,317.0,4.0,4,<1H OCEAN
-122.0,37.0,4,1934.0,408.0,2059.0,416.0,4.0,4,<1H OCEAN
-122.0,37.0,3,4559.0,1163.0,5124.0,1124.0,3.0,4,<1H OCEAN
-122.0,37.0,3,2298.0,575.0,2409.0,569.0,3.0,5,<1H OCEAN
-122.0,37.0,3,7609.0,1446.0,6034.0,1414.0,5.0,5,<1H OCEAN
-122.0,37.0,4,3477.0,671.0,2990.0,648.0,4.0,4,<1H OCEAN
-122.0,37.0,4,2396.0,452.0,2000.0,481.0,4.0,5,<1H OCEAN
-122.0,37.0,4,2358.0,415.0,1562.0,383.0,5.0,5,<1H OCEAN
-122.0,37.0,1,2529.0,423.0,1756.0,429.0,5.0,6,<1H OCEAN
-122.0,37.0,4,2512.0,526.0,3033.0,526.0,4.0,4,<1H OCEAN
-122.0,37.0,4,3127.0,610.0,3257.0,604.0,5.0,4,<1H OCEAN
-122.0,37.0,3,6404.0,1232.0,6047.0,1235.0,4.0,5,<1H OCEAN
-122.0,37.0,4,1848.0,339.0,1952.0,327.0,4.0,5,<1H OCEAN
-122.0,37.0,6,938.0,242.0,769.0,226.0,4.0,5,<1H OCEAN
-122.0,37.0,6,2391.0,605.0,1886.0,595.0,3.0,5,<1H OCEAN
-122.0,37.0,8,1536.0,371.0,1256.0,357.0,3.0,3,<1H OCEAN
-122.0,37.0,4,1481.0,409.0,1505.0,391.0,3.0,3,<1H OCEAN
-122.0,37.0,3,2914.0,768.0,2962.0,762.0,2.0,4,<1H OCEAN
-122.0,37.0,4,3515.0,807.0,3572.0,776.0,3.0,4,<1H OCEAN
-122.0,37.0,2,3375.0,867.0,4610.0,860.0,3.0,5,<1H OCEAN
-122.0,37.0,1,8162.0,2124.0,8793.0,2086.0,3.0,6,<1H OCEAN
-122.0,37.0,1,3315.0,1042.0,2749.0,1059.0,2.0,3,<1H OCEAN
-122.0,37.0,1,3148.0,1116.0,3556.0,1037.0,3.0,4,<1H OCEAN
-122.0,37.0,2,1525.0,485.0,1705.0,448.0,4.0,2,<1H OCEAN
-122.0,37.0,0,2109.0,592.0,2744.0,607.0,4.0,5,<1H OCEAN
-122.0,37.0,5,1602.0,358.0,1179.0,354.0,4.0,3,<1H OCEAN
-122.0,37.0,6,762.0,182.0,611.0,193.0,4.0,5,<1H OCEAN
-122.0,37.0,0,12980.0,2568.0,8190.0,2515.0,5.0,7,<1H OCEAN
-122.0,37.0,5,5524.0,914.0,2848.0,879.0,6.0,6,<1H OCEAN
-122.0,37.0,1,4430.0,992.0,3278.0,1018.0,5.0,6,<1H OCEAN
-122.0,37.0,5,835.0,181.0,781.0,169.0,5.0,5,<1H OCEAN
-122.0,37.0,5,3633.0,843.0,2677.0,797.0,3.0,5,<1H OCEAN
-122.0,37.0,8,821.0,149.0,370.0,135.0,4.0,5,<1H OCEAN
-122.0,37.0,8,1461.0,284.0,800.0,258.0,3.0,5,<1H OCEAN
-122.0,37.0,8,1237.0,232.0,900.0,241.0,4.0,5,<1H OCEAN
-122.0,37.0,4,1579.0,339.0,1252.0,353.0,4.0,6,<1H OCEAN
-122.0,37.0,7,802.0,149.0,445.0,143.0,4.0,5,<1H OCEAN
-122.0,37.0,4,4045.0,885.0,3036.0,845.0,3.0,4,<1H OCEAN
-122.0,37.0,3,3936.0,860.0,3508.0,877.0,4.0,5,<1H OCEAN
-122.0,37.0,5,2914.0,715.0,3547.0,645.0,4.0,4,<1H OCEAN
-122.0,37.0,8,1558.0,281.0,970.0,304.0,4.0,6,<1H OCEAN
-122.0,37.0,4,2987.0,539.0,1931.0,518.0,5.0,6,<1H OCEAN
-122.0,37.0,5,1624.0,337.0,1412.0,323.0,4.0,4,<1H OCEAN
-122.0,37.0,6,1834.0,377.0,1450.0,347.0,4.0,4,<1H OCEAN
-122.0,37.0,8,2913.0,577.0,1873.0,580.0,4.0,4,<1H OCEAN
-122.0,37.0,6,2218.0,286.0,827.0,299.0,7.0,9,<1H OCEAN
-122.0,37.0,7,4137.0,636.0,1569.0,578.0,6.0,7,<1H OCEAN
-122.0,37.0,5,3747.0,665.0,1687.0,649.0,5.0,8,<1H OCEAN
-122.0,37.0,4,570.0,76.0,244.0,72.0,12.0,9,<1H OCEAN
-122.0,37.0,5,1650.0,246.0,768.0,263.0,7.0,8,<1H OCEAN
-122.0,37.0,3,962.0,146.0,492.0,155.0,7.0,8,<1H OCEAN
-122.0,37.0,3,3650.0,527.0,1637.0,520.0,5.0,8,<1H OCEAN
-122.0,37.0,2,3189.0,420.0,1234.0,389.0,8.0,8,<1H OCEAN
-122.0,37.0,0,2522.0,547.0,1591.0,481.0,5.0,7,<1H OCEAN
-122.0,37.0,1,2655.0,487.0,1862.0,448.0,6.0,7,<1H OCEAN
-122.0,37.0,1,1050.0,245.0,722.0,228.0,5.0,4,<1H OCEAN
-122.0,37.0,1,3275.0,529.0,1863.0,527.0,6.0,7,<1H OCEAN
-122.0,37.0,1,3334.0,565.0,2240.0,561.0,7.0,7,<1H OCEAN
-122.0,37.0,1,3719.0,588.0,2089.0,561.0,7.0,7,<1H OCEAN
-122.0,37.0,1,1767.0,268.0,1061.0,280.0,7.0,8,<1H OCEAN
-122.0,37.0,2,4043.0,764.0,2196.0,708.0,6.0,7,<1H OCEAN
-122.0,37.0,1,1334.0,389.0,1103.0,415.0,4.0,6,<1H OCEAN
-122.0,37.0,1,1777.0,328.0,1235.0,329.0,5.0,7,<1H OCEAN
-122.0,37.0,1,8748.0,1547.0,4784.0,1524.0,6.0,7,<1H OCEAN
-122.0,37.0,1,3752.0,572.0,1581.0,526.0,6.0,8,<1H OCEAN
-122.0,37.0,3,2496.0,351.0,1034.0,367.0,7.0,8,<1H OCEAN
-122.0,37.0,3,1866.0,271.0,840.0,275.0,7.0,7,<1H OCEAN
-122.0,37.0,4,1145.0,150.0,492.0,160.0,6.0,8,<1H OCEAN
-122.0,37.0,1,2998.0,603.0,1606.0,615.0,4.0,3,<1H OCEAN
-122.0,37.0,8,42.0,14.0,26.0,14.0,2.0,9,<1H OCEAN
-122.0,37.0,2,78.0,72.0,120.0,69.0,1.0,5,<1H OCEAN
-122.0,37.0,1,6016.0,1404.0,3258.0,1316.0,4.0,8,<1H OCEAN
-122.0,37.0,1,3851.0,534.0,2052.0,478.0,7.0,8,<1H OCEAN
-122.0,37.0,1,2052.0,405.0,1380.0,409.0,6.0,5,<1H OCEAN
-122.0,37.0,0,1136.0,365.0,535.0,257.0,4.0,9,<1H OCEAN
-122.0,37.0,0,4778.0,1047.0,2522.0,990.0,6.0,7,<1H OCEAN
-122.0,37.0,0,4430.0,841.0,2559.0,801.0,6.0,7,<1H OCEAN
-122.0,37.0,1,2391.0,369.0,1419.0,373.0,6.0,7,<1H OCEAN
-122.0,37.0,3,1386.0,260.0,946.0,257.0,7.0,7,<1H OCEAN
-122.0,37.0,3,1837.0,278.0,1006.0,271.0,7.0,7,<1H OCEAN
-122.0,37.0,3,1793.0,319.0,1145.0,310.0,6.0,7,<1H OCEAN
-122.0,37.0,1,2938.0,589.0,1718.0,568.0,6.0,4,<1H OCEAN
-122.0,37.0,1,2156.0,435.0,1400.0,393.0,6.0,5,<1H OCEAN
-122.0,37.0,1,1603.0,287.0,1080.0,296.0,6.0,7,<1H OCEAN
-122.0,37.0,1,1489.0,262.0,945.0,263.0,7.0,7,<1H OCEAN
-122.0,37.0,1,2411.0,420.0,1671.0,442.0,7.0,7,<1H OCEAN
-122.0,37.0,0,4228.0,734.0,2594.0,732.0,7.0,8,<1H OCEAN
-122.0,37.0,0,1646.0,408.0,853.0,410.0,5.0,7,<1H OCEAN
-122.0,37.0,0,957.0,139.0,532.0,142.0,9.0,9,<1H OCEAN
-122.0,37.0,1,3469.0,896.0,2762.0,808.0,3.0,7,<1H OCEAN
-122.0,37.0,5,2573.0,474.0,1898.0,475.0,6.0,5,<1H OCEAN
-122.0,37.0,3,3805.0,596.0,2118.0,621.0,6.0,7,<1H OCEAN
-122.0,37.0,0,426.0,61.0,241.0,55.0,7.0,8,<1H OCEAN
-122.0,37.0,2,12128.0,2112.0,6810.0,2040.0,6.0,7,<1H OCEAN
-122.0,37.0,3,3308.0,548.0,1891.0,544.0,6.0,7,<1H OCEAN
-122.0,37.0,3,3224.0,652.0,2183.0,655.0,4.0,6,<1H OCEAN
-122.0,37.0,2,5032.0,808.0,2695.0,801.0,7.0,7,<1H OCEAN
-122.0,37.0,3,4430.0,729.0,2685.0,721.0,6.0,7,<1H OCEAN
-122.0,37.0,1,1621.0,299.0,1028.0,293.0,5.0,5,<1H OCEAN
-122.0,37.0,2,1351.0,372.0,1427.0,394.0,4.0,3,<1H OCEAN
-122.0,37.0,4,1471.0,348.0,1089.0,320.0,5.0,6,<1H OCEAN
-122.0,37.0,3,1310.0,267.0,910.0,261.0,5.0,6,<1H OCEAN
-122.0,37.0,0,1519.0,186.0,705.0,186.0,10.0,9,<1H OCEAN
-122.0,37.0,0,1819.0,245.0,802.0,228.0,11.0,9,<1H OCEAN
-122.0,37.0,1,2428.0,513.0,1687.0,519.0,5.0,7,<1H OCEAN
-122.0,37.0,1,2073.0,343.0,1107.0,330.0,7.0,8,<1H OCEAN
-122.0,37.0,8,91.0,12.0,58.0,16.0,15.0,9,<1H OCEAN
-122.0,37.0,4,2385.0,513.0,1788.0,510.0,4.0,6,<1H OCEAN
-122.0,37.0,4,2762.0,496.0,1716.0,459.0,6.0,6,<1H OCEAN
-122.0,37.0,2,4900.0,814.0,2984.0,758.0,7.0,7,<1H OCEAN
-122.0,37.0,1,2952.0,446.0,1525.0,460.0,6.0,8,<1H OCEAN
-122.0,37.0,2,1684.0,387.0,1224.0,376.0,4.0,4,<1H OCEAN
-122.0,37.0,3,4759.0,921.0,3188.0,902.0,6.0,6,<1H OCEAN
-122.0,37.0,4,40.0,8.0,52.0,7.0,8.0,6,<1H OCEAN
-122.0,37.0,0,3937.0,1054.0,2032.0,1002.0,3.0,7,<1H OCEAN
-122.0,37.0,4,1669.0,276.0,951.0,278.0,5.0,6,<1H OCEAN
-122.0,37.0,2,2174.0,484.0,1645.0,484.0,5.0,7,<1H OCEAN
-122.0,37.0,3,1212.0,251.0,799.0,242.0,5.0,6,<1H OCEAN
-122.0,37.0,5,2791.0,496.0,1714.0,485.0,5.0,6,<1H OCEAN
-122.0,37.0,3,4599.0,986.0,2756.0,943.0,3.0,6,NEAR OCEAN
-122.0,37.0,2,2514.0,578.0,2205.0,545.0,3.0,4,<1H OCEAN
-122.0,37.0,1,127.0,28.0,219.0,22.0,5.0,2,<1H OCEAN
-122.0,37.0,3,3217.0,689.0,1196.0,684.0,3.0,6,<1H OCEAN
-122.0,37.0,6,1845.0,325.0,1343.0,317.0,5.0,6,<1H OCEAN
-122.0,37.0,3,3495.0,834.0,2484.0,797.0,5.0,6,<1H OCEAN
-122.0,37.0,5,2015.0,484.0,1285.0,419.0,4.0,6,<1H OCEAN
-122.0,37.0,1,4841.0,1130.0,813.0,517.0,4.0,3,<1H OCEAN
-122.0,37.0,1,5121.0,1017.0,1470.0,968.0,3.0,0,<1H OCEAN
-122.0,37.0,1,4324.0,854.0,1656.0,885.0,4.0,6,<1H OCEAN
-122.0,37.0,6,1542.0,298.0,1164.0,318.0,6.0,6,<1H OCEAN
-122.0,37.0,3,1297.0,297.0,441.0,282.0,3.0,0,<1H OCEAN
-122.0,37.0,5,2154.0,405.0,1655.0,434.0,6.0,6,<1H OCEAN
-122.0,37.0,1,3208.0,617.0,2286.0,602.0,5.0,6,<1H OCEAN
-122.0,37.0,1,2937.0,558.0,1662.0,533.0,6.0,7,<1H OCEAN
-122.0,37.0,2,1032.0,229.0,658.0,238.0,5.0,6,<1H OCEAN
-122.0,37.0,3,5230.0,934.0,3795.0,970.0,5.0,7,<1H OCEAN
-122.0,37.0,3,765.0,198.0,390.0,176.0,3.0,1,<1H OCEAN
-122.0,37.0,1,2164.0,412.0,1087.0,411.0,5.0,3,<1H OCEAN
-122.0,37.0,1,3936.0,788.0,1910.0,769.0,5.0,2,<1H OCEAN
-122.0,37.0,6,148.0,28.0,132.0,13.0,3.0,0,<1H OCEAN
-122.0,37.0,8,3224.0,708.0,1940.0,674.0,3.0,5,<1H OCEAN
-122.0,37.0,8,198.0,32.0,158.0,32.0,3.0,3,<1H OCEAN
-122.0,37.0,7,446.0,129.0,317.0,127.0,3.0,5,<1H OCEAN
-122.0,37.0,4,3236.0,832.0,2230.0,798.0,4.0,5,<1H OCEAN
-122.0,37.0,3,3472.0,956.0,2267.0,944.0,3.0,6,<1H OCEAN
-122.0,37.0,6,1823.0,410.0,1589.0,387.0,3.0,6,<1H OCEAN
-122.0,37.0,9,2068.0,495.0,946.0,452.0,3.0,6,<1H OCEAN
-122.0,37.0,6,1651.0,344.0,1062.0,331.0,5.0,6,<1H OCEAN
-122.0,37.0,5,1199.0,229.0,814.0,238.0,5.0,7,<1H OCEAN
-122.0,37.0,6,995.0,202.0,615.0,199.0,5.0,6,<1H OCEAN
-122.0,37.0,4,1797.0,538.0,1610.0,531.0,4.0,6,<1H OCEAN
-122.0,37.0,3,4841.0,894.0,2656.0,920.0,6.0,7,<1H OCEAN
-122.0,37.0,6,884.0,153.0,534.0,154.0,6.0,7,<1H OCEAN
-122.0,37.0,6,1880.0,370.0,926.0,321.0,4.0,7,<1H OCEAN
